PC1,PC2
-1.0048090160550442,0.12739922833725478
-1.0089458238525233,0.1266293914231768
1.4135323300491958,0.23207256411737018
0.265153969028692,0.17832497708078315
0.8015295625728609,0.2823646506472803
0.3670141266666276,0.25967074071274776
-0.771548729408048,0.21138520172482445
0.22474546361600056,0.2586433944354165
-0.17101496071021915,0.3128226059486164
-1.1264299360146108,0.262265496631359
-0.2396011020557442,0.3567022445146963
-1.1500000518430002,0.3036160555048515
0.6079657121198091,0.42929080020337884
-1.1890643697655674,0.33481235519509467
2.077059640323139,0.4990965235482677
-0.7421385104668973,0.3598157758718611
1.523554498800282,0.47607191460036413
-0.6914437878014121,0.3619789073138594
-0.27895657837269766,0.42994575034239224
-0.9891715559446218,0.38866462440697047
0.26079395226759855,0.499782966212452
-1.5584620579560433,0.39753296241327024
1.4226357657762772,0.5487651524643355
-0.9951414114873574,0.42601961940983746
0.07118735569944651,0.5284122457972079
-0.8174745260046768,0.4721003298308157
2.1328325954000342,0.6560684934002801
-1.5471228116075115,0.47293959968296445
-0.2986991927461617,0.5801355672679382
-1.384461267963876,0.5198633366681383
0.31502501799362287,0.6528325618439565
-1.8632308586858937,0.5346708010367085
0.823025273744212,0.6673889647370024
-1.0298893676998666,0.5770524628995793
0.49528682192291174,0.6957607349585049
-1.3689852138178655,0.5960398108519104
1.088618152069688,0.7225613388266807
-1.0606800700274759,0.6097884364179784
1.057065579040727,0.7203250177345645
-0.7823856099151767,0.6252231151124379
1.3188128079631105,0.732680348772712
-1.6964325072447792,0.5823643749359604
1.2231020597804896,0.7330462970233012
-1.2427749217020216,0.604985095220375
1.0710178917840343,0.7265569026973061
-1.1056960955446116,0.6123175161105658
1.2523327248090612,0.7624101642849171
-1.4323815182701738,0.6336143748051309
0.195434847640059,0.8026184901060137
-1.6088158207445373,0.699525459742636
1.183907989427948,0.9913787247369404
-0.8691906242314624,0.8892371598250944
0.9410117517477025,1.0209974101861279
-1.571423144602815,0.8915429138552814
0.44310001138916083,1.0358780642048158
-0.7466464276061322,0.974432108027449
1.0296996152918496,1.0650613684653434
-1.278414501045857,0.9481817721229978
0.9091680203243553,1.0608082952314644
-1.3389247286571704,0.9405565926323357
1.6362032395324142,1.129143777686268
-1.4804315210064458,0.9745015409655197
1.8855400450623607,1.1391895979821818
-1.1664476800677066,0.9929423776661733
1.9544852942330442,1.3334433731869433
-1.345786207331232,1.1700754210480837
0.33838543044466807,1.4119570939260733
-1.3955395053827866,1.3219512911020215
1.2588728956239716,1.494480339847652
-1.6042882515874628,1.3506537603368953
0.34558786899572075,1.4865938942816894
-1.8021684637505726,1.377743366093495
1.4121896466287438,1.61296152953213
-1.1121668128590778,1.4921948082064949
0.9414025131072982,1.6713558738663088
-1.1763431359609047,1.5608192925497226
0.4220448630600102,1.6474150487040915
-0.9404697829191329,1.57563051363034
0.7642561414141876,2.0484974991021154
-1.2577787594713945,1.9375949695349406
1.2418248026623255,2.3339232892844017
-1.0937050789068632,2.2155772087640178
0.8004478880820303,2.540748207765617
-1.119708707217449,2.4451692268298837
0.39541062054771936,2.9466654918864155
-1.4880035648295822,2.8470177574299385
